V2	V(ce)	Ic(Q1)
Step Information: Vbb=0  (Step: 1/26)
2.200000000000000e+00	1.000708e-01	3.749874e-03
2.300000000000000e+00	1.023892e-01	3.924305e-03
2.400000000000000e+00	1.046975e-01	4.098754e-03
2.500000000000000e+00	1.070020e-01	4.273211e-03
2.600000000000000e+00	1.093087e-01	4.447663e-03
2.700000000000000e+00	1.116239e-01	4.622100e-03
2.800000000000000e+00	1.139539e-01	4.796511e-03
2.900000000000000e+00	1.163054e-01	4.970883e-03
3.000000000000000e+00	1.186851e-01	5.145205e-03
3.100000000000000e+00	1.211007e-01	5.319463e-03
3.200000000000000e+00	1.235603e-01	5.493642e-03
3.300000000000000e+00	1.260730e-01	5.667727e-03
3.400000000000000e+00	1.286490e-01	5.841698e-03
3.500000000000000e+00	1.313001e-01	6.015535e-03
3.600000000000000e+00	1.340397e-01	6.189215e-03
3.700000000000000e+00	1.368841e-01	6.362706e-03
3.800000000000000e+00	1.398524e-01	6.535977e-03
3.900000000000000e+00	1.429680e-01	6.708985e-03
4.000000000000000e+00	1.462601e-01	6.881677e-03
4.100000000000001e+00	1.497657e-01	7.053988e-03
4.200000000000000e+00	1.535328e-01	7.225832e-03
4.300000000000000e+00	1.576272e-01	7.397094e-03
4.400000000000000e+00	1.621338e-01	7.567618e-03
4.500000000000000e+00	1.671801e-01	7.737178e-03
4.600000000000001e+00	1.729550e-01	7.905438e-03
4.700000000000000e+00	1.797601e-01	8.071857e-03
4.800000000000001e+00	1.881177e-01	8.235504e-03
4.900000000000000e+00	1.990424e-01	8.394567e-03
5.000000000000000e+00	2.148603e-01	8.544892e-03
5.100000000000001e+00	2.422759e-01	8.674507e-03
5.200000000000000e+00	2.998614e-01	8.750248e-03
5.300000000000001e+00	3.873372e-01	8.772613e-03
5.400000000000000e+00	4.796554e-01	8.786328e-03
5.500000000000000e+00	5.722200e-01	8.799607e-03
5.600000000000001e+00	6.647952e-01	8.812866e-03
5.700000000000000e+00	7.573709e-01	8.826124e-03
5.800000000000001e+00	8.499468e-01	8.839381e-03
5.900000000000000e+00	9.425226e-01	8.852638e-03
6.000000000000000e+00	1.035099e+00	8.865896e-03
6.100000000000001e+00	1.127674e+00	8.879153e-03
6.200000000000000e+00	1.220250e+00	8.892410e-03
6.300000000000001e+00	1.312826e+00	8.905667e-03
6.400000000000000e+00	1.405402e+00	8.918924e-03
6.500000000000000e+00	1.497978e+00	8.932182e-03
6.600000000000001e+00	1.590554e+00	8.945439e-03
6.700000000000000e+00	1.683130e+00	8.958695e-03
6.800000000000001e+00	1.775707e+00	8.971953e-03
6.900000000000000e+00	1.868283e+00	8.985209e-03
7.000000000000000e+00	1.960859e+00	8.998467e-03
7.100000000000001e+00	2.053435e+00	9.011723e-03
7.200000000000000e+00	2.146011e+00	9.024980e-03
7.300000000000001e+00	2.238587e+00	9.038237e-03
7.400000000000000e+00	2.331163e+00	9.051494e-03
7.500000000000000e+00	2.423740e+00	9.064751e-03
7.600000000000001e+00	2.516316e+00	9.078007e-03
7.700000000000000e+00	2.608892e+00	9.091264e-03
7.800000000000001e+00	2.701468e+00	9.104520e-03
7.900000000000000e+00	2.794045e+00	9.117777e-03
8.000000000000000e+00	2.886621e+00	9.131033e-03
8.100000000000000e+00	2.979198e+00	9.144289e-03
8.200000000000001e+00	3.071774e+00	9.157546e-03
8.300000000000001e+00	3.164351e+00	9.170802e-03
8.400000000000000e+00	3.256927e+00	9.184059e-03
8.500000000000000e+00	3.349504e+00	9.197315e-03
8.600000000000000e+00	3.442080e+00	9.210572e-03
8.700000000000001e+00	3.534657e+00	9.223828e-03
8.800000000000001e+00	3.627233e+00	9.237084e-03
8.900000000000000e+00	3.719810e+00	9.250340e-03
9.000000000000000e+00	3.812386e+00	9.263596e-03
9.100000000000000e+00	3.904963e+00	9.276852e-03
9.200000000000001e+00	3.997540e+00	9.290108e-03
9.300000000000001e+00	4.090116e+00	9.303364e-03
9.400000000000000e+00	4.182693e+00	9.316619e-03
9.500000000000000e+00	4.275270e+00	9.329876e-03
9.600000000000001e+00	4.367846e+00	9.343131e-03
9.700000000000001e+00	4.460423e+00	9.356387e-03
9.800000000000001e+00	4.553000e+00	9.369642e-03
9.900000000000000e+00	4.645577e+00	9.382899e-03
1.000000000000000e+01	4.738154e+00	9.396154e-03
Step Information: Vbb=4.2  (Step: 22/26)
0.000000000000000e+00	5.318547e-03	-9.497405e-06
1.000000000000000e-01	1.868661e-02	1.452032e-04
2.000000000000000e-01	2.824769e-02	3.067024e-04
3.000000000000000e-01	3.572543e-02	4.719190e-04
4.000000000000000e-01	4.193813e-02	6.394499e-04
5.000000000000000e-01	4.722886e-02	8.085485e-04
6.000000000000001e-01	5.189445e-02	9.787732e-04
7.000000000000001e-01	5.609280e-02	1.149842e-03
8.000000000000000e-01	5.992699e-02	1.321564e-03
9.000000000000000e-01	6.347171e-02	1.493803e-03
1.000000000000000e+00	6.678213e-02	1.666463e-03
1.100000000000000e+00	6.990004e-02	1.839466e-03
1.200000000000000e+00	7.285792e-02	2.012755e-03
1.300000000000000e+00	7.568152e-02	2.186284e-03
1.400000000000000e+00	7.839169e-02	2.360015e-03
1.500000000000000e+00	8.100561e-02	2.533919e-03
1.600000000000000e+00	8.353763e-02	2.707969e-03
1.700000000000000e+00	8.599996e-02	2.882143e-03
1.800000000000000e+00	8.840310e-02	3.056423e-03
1.900000000000000e+00	9.075624e-02	3.230792e-03
2.000000000000000e+00	9.306753e-02	3.405237e-03
2.100000000000000e+00	9.534428e-02	3.579743e-03
2.200000000000000e+00	9.759318e-02	3.754298e-03
2.300000000000000e+00	9.982038e-02	3.928892e-03
2.400000000000000e+00	1.020317e-01	4.103515e-03
2.500000000000000e+00	1.042326e-01	4.278156e-03
2.600000000000000e+00	1.064286e-01	4.452806e-03
2.700000000000000e+00	1.086247e-01	4.627456e-03
2.800000000000000e+00	1.108263e-01	4.802096e-03
2.900000000000000e+00	1.130388e-01	4.976716e-03
3.000000000000000e+00	1.152675e-01	5.151308e-03
3.100000000000000e+00	1.175183e-01	5.325860e-03
3.200000000000000e+00	1.197972e-01	5.500362e-03
3.300000000000000e+00	1.221109e-01	5.674802e-03
3.400000000000000e+00	1.244665e-01	5.849167e-03
3.500000000000000e+00	1.268720e-01	6.023443e-03
3.600000000000000e+00	1.293364e-01	6.197613e-03
3.700000000000000e+00	1.318700e-01	6.371661e-03
3.800000000000000e+00	1.344844e-01	6.545563e-03
3.900000000000000e+00	1.371936e-01	6.719297e-03
4.000000000000000e+00	1.400141e-01	6.892832e-03
4.100000000000001e+00	1.429657e-01	7.066132e-03
4.200000000000000e+00	1.460727e-01	7.239155e-03
4.300000000000000e+00	1.493658e-01	7.411845e-03
4.400000000000000e+00	1.528836e-01	7.584135e-03
4.500000000000000e+00	1.566787e-01	7.755931e-03
4.600000000000001e+00	1.608169e-01	7.927112e-03
4.700000000000000e+00	1.653940e-01	8.097511e-03
4.800000000000001e+00	1.705470e-01	8.266880e-03
4.900000000000000e+00	1.764837e-01	8.434851e-03
5.000000000000000e+00	1.835414e-01	8.600819e-03
5.100000000000001e+00	1.923165e-01	8.763720e-03
5.200000000000000e+00	2.040031e-01	8.921422e-03
5.300000000000001e+00	2.214643e-01	9.068814e-03
5.400000000000000e+00	2.533171e-01	9.190505e-03
5.500000000000000e+00	3.191835e-01	9.251459e-03
5.600000000000001e+00	4.085800e-01	9.270393e-03
5.700000000000000e+00	5.006353e-01	9.284579e-03
5.800000000000001e+00	5.928186e-01	9.298538e-03
5.900000000000000e+00	6.850077e-01	9.312486e-03
6.000000000000000e+00	7.771972e-01	9.326434e-03
6.100000000000001e+00	8.693867e-01	9.340381e-03
6.200000000000000e+00	9.615763e-01	9.354328e-03
6.300000000000001e+00	1.053766e+00	9.368275e-03
6.400000000000000e+00	1.145955e+00	9.382223e-03
6.500000000000000e+00	1.238145e+00	9.396169e-03
6.600000000000001e+00	1.330335e+00	9.410117e-03
6.700000000000000e+00	1.422524e+00	9.424063e-03
6.800000000000001e+00	1.514714e+00	9.438011e-03
6.900000000000000e+00	1.606904e+00	9.451957e-03
7.000000000000000e+00	1.699094e+00	9.465904e-03
7.100000000000001e+00	1.791283e+00	9.479851e-03
7.200000000000000e+00	1.883473e+00	9.493798e-03
7.300000000000001e+00	1.975663e+00	9.507745e-03
7.400000000000000e+00	2.067853e+00	9.521691e-03
7.500000000000000e+00	2.160043e+00	9.535638e-03
7.600000000000001e+00	2.252233e+00	9.549584e-03
7.700000000000000e+00	2.344423e+00	9.563531e-03
7.800000000000001e+00	2.436613e+00	9.577477e-03
7.900000000000000e+00	2.528803e+00	9.591424e-03
8.000000000000000e+00	2.620992e+00	9.605370e-03
8.100000000000000e+00	2.713183e+00	9.619317e-03
8.200000000000001e+00	2.805373e+00	9.633264e-03
8.300000000000001e+00	2.897563e+00	9.647209e-03
8.400000000000000e+00	2.989753e+00	9.661156e-03
8.500000000000000e+00	3.081943e+00	9.675102e-03
8.600000000000000e+00	3.174133e+00	9.689048e-03
8.700000000000001e+00	3.266323e+00	9.702994e-03
8.800000000000001e+00	3.358514e+00	9.716940e-03
8.900000000000000e+00	3.450704e+00	9.730887e-03
9.000000000000000e+00	3.542894e+00	9.744832e-03
9.100000000000000e+00	3.635084e+00	9.758778e-03
9.200000000000001e+00	3.727275e+00	9.772724e-03
9.300000000000001e+00	3.819465e+00	9.786670e-03
9.400000000000000e+00	3.911655e+00	9.800616e-03
9.500000000000000e+00	4.003846e+00	9.814561e-03
9.600000000000001e+00	4.096036e+00	9.828507e-03
9.700000000000001e+00	4.188226e+00	9.842453e-03
9.800000000000001e+00	4.280417e+00	9.856398e-03
9.900000000000000e+00	4.372607e+00	9.870344e-03
1.000000000000000e+01	4.464798e+00	9.884289e-03
Step Information: Vbb=4.4  (Step: 23/26)
0.000000000000000e+00	5.365106e-03	-9.580547e-06
1.000000000000000e-01	1.820572e-02	1.460617e-04
2.000000000000000e-01	2.748302e-02	3.080675e-04
3.000000000000000e-01	3.477970e-02	4.736078e-04
4.000000000000000e-01	4.085999e-02	6.413711e-04
5.000000000000000e-01	4.605043e-02	8.106509e-04
6.000000000000001e-01	5.063252e-02	9.810259e-04
7.000000000000001e-01	5.475780e-02	1.152225e-03
8.000000000000000e-01	5.852591e-02	1.324065e-03
9.000000000000000e-01	6.200917e-02	1.496415e-03
1.000000000000000e+00	6.526110e-02	1.669178e-03
1.100000000000000e+00	6.832232e-02	1.842283e-03
1.200000000000000e+00	7.122443e-02	2.015672e-03
1.300000000000000e+00	7.399251e-02	2.189300e-03
1.400000000000000e+00	7.664686e-02	2.363131e-03
1.500000000000000e+00	7.920418e-02	2.537136e-03
1.600000000000000e+00	8.167841e-02	2.711289e-03
1.700000000000000e+00	8.408137e-02	2.885569e-03
1.800000000000000e+00	8.642320e-02	3.059959e-03
1.900000000000000e+00	8.871275e-02	3.234442e-03
2.000000000000000e+00	9.095780e-02	3.409004e-03
2.100000000000000e+00	9.316529e-02	3.583634e-03
2.200000000000000e+00	9.534151e-02	3.758319e-03
2.300000000000000e+00	9.749220e-02	3.933050e-03
2.400000000000000e+00	9.962271e-02	4.107817e-03
2.500000000000000e+00	1.017381e-01	4.282610e-03
2.600000000000000e+00	1.038430e-01	4.457423e-03
2.700000000000000e+00	1.059422e-01	4.632246e-03
2.800000000000000e+00	1.080401e-01	4.807071e-03
2.900000000000000e+00	1.101413e-01	4.981890e-03
3.000000000000000e+00	1.122503e-01	5.156696e-03
3.100000000000000e+00	1.143718e-01	5.331479e-03
3.200000000000000e+00	1.165105e-01	5.506231e-03
3.300000000000000e+00	1.186716e-01	5.680943e-03
3.400000000000000e+00	1.208604e-01	5.855606e-03
3.500000000000000e+00	1.230829e-01	6.030209e-03
3.600000000000000e+00	1.253453e-01	6.204741e-03
3.700000000000000e+00	1.276548e-01	6.379188e-03
3.800000000000000e+00	1.300192e-01	6.553537e-03
3.900000000000000e+00	1.324477e-01	6.727772e-03
4.000000000000000e+00	1.349505e-01	6.901874e-03
4.100000000000001e+00	1.375398e-01	7.075822e-03
4.200000000000000e+00	1.402297e-01	7.249590e-03
4.300000000000000e+00	1.430373e-01	7.423147e-03
4.400000000000000e+00	1.459833e-01	7.596458e-03
4.500000000000000e+00	1.490932e-01	7.769476e-03
4.600000000000001e+00	1.523991e-01	7.942143e-03
4.700000000000000e+00	1.559422e-01	8.114387e-03
4.800000000000001e+00	1.597785e-01	8.286110e-03
4.900000000000000e+00	1.639788e-01	8.457181e-03
5.000000000000000e+00	1.686472e-01	8.627416e-03
5.100000000000001e+00	1.739338e-01	8.796547e-03
5.200000000000000e+00	1.800702e-01	8.964160e-03
5.300000000000001e+00	1.874383e-01	9.129575e-03
5.400000000000000e+00	1.967313e-01	9.291551e-03
5.500000000000000e+00	2.093873e-01	9.447522e-03
5.600000000000001e+00	2.290352e-01	9.591009e-03
5.700000000000000e+00	2.669169e-01	9.701934e-03
5.800000000000001e+00	3.408733e-01	9.748431e-03
5.900000000000000e+00	4.312559e-01	9.765573e-03
6.000000000000000e+00	5.230211e-01	9.780319e-03
6.100000000000001e+00	6.148266e-01	9.794952e-03
6.200000000000000e+00	7.066351e-01	9.809581e-03
6.300000000000001e+00	7.984439e-01	9.824207e-03
6.400000000000000e+00	8.902526e-01	9.838834e-03
6.500000000000000e+00	9.820614e-01	9.853462e-03
6.600000000000001e+00	1.073870e+00	9.868089e-03
6.700000000000000e+00	1.165679e+00	9.882716e-03
6.800000000000001e+00	1.257488e+00	9.897343e-03
6.900000000000000e+00	1.349297e+00	9.911970e-03
7.000000000000000e+00	1.441106e+00	9.926597e-03
7.100000000000001e+00	1.532915e+00	9.941224e-03
7.200000000000000e+00	1.624724e+00	9.955850e-03
7.300000000000001e+00	1.716533e+00	9.970478e-03
7.400000000000000e+00	1.808342e+00	9.985104e-03
7.500000000000000e+00	1.900151e+00	9.999731e-03
7.600000000000001e+00	1.991960e+00	1.001436e-02
7.700000000000000e+00	2.083769e+00	1.002898e-02
7.800000000000001e+00	2.175578e+00	1.004361e-02
7.900000000000000e+00	2.267387e+00	1.005824e-02
8.000000000000000e+00	2.359196e+00	1.007286e-02
8.100000000000000e+00	2.451005e+00	1.008749e-02
8.200000000000001e+00	2.542815e+00	1.010212e-02
8.300000000000001e+00	2.634624e+00	1.011674e-02
8.400000000000000e+00	2.726433e+00	1.013137e-02
8.500000000000000e+00	2.818243e+00	1.014600e-02
8.600000000000000e+00	2.910052e+00	1.016062e-02
8.700000000000001e+00	3.001861e+00	1.017525e-02
8.800000000000001e+00	3.093671e+00	1.018987e-02
8.900000000000000e+00	3.185480e+00	1.020450e-02
9.000000000000000e+00	3.277289e+00	1.021913e-02
9.100000000000000e+00	3.369099e+00	1.023375e-02
9.200000000000001e+00	3.460908e+00	1.024838e-02
9.300000000000001e+00	3.552718e+00	1.026300e-02
9.400000000000000e+00	3.644527e+00	1.027763e-02
9.500000000000000e+00	3.736337e+00	1.029226e-02
9.600000000000001e+00	3.828146e+00	1.030688e-02
9.700000000000001e+00	3.919956e+00	1.032151e-02
9.800000000000001e+00	4.011766e+00	1.033613e-02
9.900000000000000e+00	4.103576e+00	1.035076e-02
1.000000000000000e+01	4.195385e+00	1.036538e-02
Step Information: Vbb=4.6  (Step: 24/26)
0.000000000000000e+00	5.407750e-03	-9.656696e-06
1.000000000000000e-01	1.776243e-02	1.468532e-04
2.000000000000000e-01	2.677425e-02	3.093328e-04
3.000000000000000e-01	3.390031e-02	4.751782e-04
4.000000000000000e-01	3.985573e-02	6.431607e-04
5.000000000000000e-01	4.495161e-02	8.126113e-04
6.000000000000001e-01	4.945527e-02	9.831274e-04
7.000000000000001e-01	5.351228e-02	1.154449e-03
8.000000000000000e-01	5.721900e-02	1.326399e-03
9.000000000000000e-01	6.064551e-02	1.498850e-03
1.000000000000000e+00	6.384377e-02	1.671709e-03
1.100000000000000e+00	6.685330e-02	1.844906e-03
1.200000000000000e+00	6.970488e-02	2.018385e-03
1.300000000000000e+00	7.242294e-02	2.192103e-03
1.400000000000000e+00	7.502728e-02	2.366023e-03
1.500000000000000e+00	7.753418e-02	2.540118e-03
1.600000000000000e+00	7.995721e-02	2.714362e-03
1.700000000000000e+00	8.230786e-02	2.888736e-03
1.800000000000000e+00	8.459598e-02	3.063222e-03
1.900000000000000e+00	8.683011e-02	3.237803e-03
2.000000000000000e+00	8.901773e-02	3.412468e-03
2.100000000000000e+00	9.116551e-02	3.587204e-03
2.200000000000000e+00	9.327943e-02	3.762001e-03
2.300000000000000e+00	9.536491e-02	3.936849e-03
2.400000000000000e+00	9.742694e-02	4.111737e-03
2.500000000000000e+00	9.947018e-02	4.286660e-03
2.600000000000000e+00	1.014990e-01	4.461609e-03
2.700000000000000e+00	1.035175e-01	4.636576e-03
2.800000000000000e+00	1.055299e-01	4.811554e-03
2.900000000000000e+00	1.075399e-01	4.986536e-03
3.000000000000000e+00	1.095516e-01	5.161515e-03
3.100000000000000e+00	1.115687e-01	5.336484e-03
3.200000000000000e+00	1.135954e-01	5.511437e-03
3.300000000000000e+00	1.156357e-01	5.686365e-03
3.400000000000000e+00	1.176939e-01	5.861261e-03
3.500000000000000e+00	1.197745e-01	6.036117e-03
3.600000000000000e+00	1.218824e-01	6.210924e-03
3.700000000000000e+00	1.240226e-01	6.385674e-03
3.800000000000000e+00	1.262011e-01	6.560355e-03
3.900000000000000e+00	1.284240e-01	6.734957e-03
4.000000000000000e+00	1.306985e-01	6.909467e-03
4.100000000000001e+00	1.330325e-01	7.083870e-03
4.200000000000000e+00	1.354352e-01	7.258151e-03
4.300000000000000e+00	1.379173e-01	7.432290e-03
4.400000000000000e+00	1.404911e-01	7.606266e-03
4.500000000000000e+00	1.431714e-01	7.780051e-03
4.600000000000001e+00	1.459759e-01	7.953614e-03
4.700000000000000e+00	1.489263e-01	8.126916e-03
4.800000000000001e+00	1.520496e-01	8.299910e-03
4.900000000000000e+00	1.553798e-01	8.472535e-03
5.000000000000000e+00	1.589610e-01	8.644710e-03
5.100000000000001e+00	1.628531e-01	8.816333e-03
5.200000000000000e+00	1.671332e-01	8.987262e-03
5.300000000000001e+00	1.719151e-01	9.157294e-03
5.400000000000000e+00	1.773654e-01	9.326133e-03
5.500000000000000e+00	1.837449e-01	9.493313e-03
5.600000000000001e+00	1.914932e-01	9.658048e-03
5.700000000000000e+00	2.014312e-01	9.818872e-03
5.800000000000001e+00	2.153354e-01	9.972614e-03
5.900000000000000e+00	2.379566e-01	1.011079e-02
6.000000000000000e+00	2.838220e-01	1.020746e-02
6.100000000000001e+00	3.646049e-01	1.024178e-02
6.200000000000000e+00	4.553701e-01	1.025826e-02
6.300000000000001e+00	5.467768e-01	1.027361e-02
6.400000000000000e+00	6.382085e-01	1.028891e-02
6.500000000000000e+00	7.296418e-01	1.030421e-02
6.600000000000001e+00	8.210751e-01	1.031951e-02
6.700000000000000e+00	9.125085e-01	1.033481e-02
6.800000000000001e+00	1.003942e+00	1.035010e-02
6.900000000000000e+00	1.095375e+00	1.036540e-02
7.000000000000000e+00	1.186809e+00	1.038070e-02
7.100000000000001e+00	1.278242e+00	1.039600e-02
7.200000000000000e+00	1.369676e+00	1.041129e-02
7.300000000000001e+00	1.461110e+00	1.042659e-02
7.400000000000000e+00	1.552543e+00	1.044189e-02
7.500000000000000e+00	1.643977e+00	1.045718e-02
7.600000000000001e+00	1.735410e+00	1.047248e-02
7.700000000000000e+00	1.826844e+00	1.048778e-02
7.800000000000001e+00	1.918278e+00	1.050308e-02
7.900000000000000e+00	2.009712e+00	1.051837e-02
8.000000000000000e+00	2.101145e+00	1.053367e-02
8.100000000000000e+00	2.192579e+00	1.054897e-02
8.200000000000001e+00	2.284013e+00	1.056426e-02
8.300000000000001e+00	2.375447e+00	1.057956e-02
8.400000000000000e+00	2.466881e+00	1.059486e-02
8.500000000000000e+00	2.558314e+00	1.061015e-02
8.600000000000000e+00	2.649748e+00	1.062545e-02
8.700000000000001e+00	2.741182e+00	1.064075e-02
8.800000000000001e+00	2.832616e+00	1.065604e-02
8.900000000000000e+00	2.924050e+00	1.067134e-02
9.000000000000000e+00	3.015484e+00	1.068664e-02
9.100000000000000e+00	3.106918e+00	1.070193e-02
9.200000000000001e+00	3.198352e+00	1.071723e-02
9.300000000000001e+00	3.289786e+00	1.073252e-02
9.400000000000000e+00	3.381221e+00	1.074782e-02
9.500000000000000e+00	3.472655e+00	1.076312e-02
9.600000000000001e+00	3.564089e+00	1.077841e-02
9.700000000000001e+00	3.655523e+00	1.079371e-02
9.800000000000001e+00	3.746957e+00	1.080901e-02
9.900000000000000e+00	3.838392e+00	1.082430e-02
1.000000000000000e+01	3.929826e+00	1.083960e-02
Step Information: Vbb=4.8  (Step: 25/26)
0.000000000000000e+00	5.446965e-03	-9.726723e-06
1.000000000000000e-01	1.735243e-02	1.475852e-04
2.000000000000000e-01	2.611518e-02	3.105095e-04
3.000000000000000e-01	3.308002e-02	4.766429e-04
4.000000000000000e-01	3.891731e-02	6.448330e-04
5.000000000000000e-01	4.392370e-02	8.144451e-04
6.000000000000001e-01	4.835337e-02	9.850945e-04
7.000000000000001e-01	5.234627e-02	1.156531e-03
8.000000000000000e-01	5.599565e-02	1.328583e-03
9.000000000000000e-01	5.936942e-02	1.501129e-03
1.000000000000000e+00	6.251808e-02	1.674077e-03
1.100000000000000e+00	6.548012e-02	1.847358e-03
1.200000000000000e+00	6.828552e-02	2.020920e-03
1.300000000000000e+00	7.095813e-02	2.194718e-03
1.400000000000000e+00	7.351727e-02	2.368720e-03
1.500000000000000e+00	7.597883e-02	2.542895e-03
1.600000000000000e+00	7.835606e-02	2.717222e-03
1.700000000000000e+00	8.066016e-02	2.891679e-03
1.800000000000000e+00	8.290069e-02	3.066249e-03
1.900000000000000e+00	8.508597e-02	3.240918e-03
2.000000000000000e+00	8.722322e-02	3.415673e-03
2.100000000000000e+00	8.931889e-02	3.590502e-03
2.200000000000000e+00	9.137869e-02	3.765395e-03
2.300000000000000e+00	9.340780e-02	3.940343e-03
2.400000000000000e+00	9.541097e-02	4.115338e-03
2.500000000000000e+00	9.739255e-02	4.290370e-03
2.600000000000000e+00	9.935661e-02	4.465435e-03
2.700000000000000e+00	1.013070e-01	4.640523e-03
2.800000000000000e+00	1.032473e-01	4.815630e-03
2.900000000000000e+00	1.051812e-01	4.990748e-03
3.000000000000000e+00	1.071121e-01	5.165871e-03
3.100000000000000e+00	1.090433e-01	5.340994e-03
3.200000000000000e+00	1.109783e-01	5.516110e-03
3.300000000000000e+00	1.129205e-01	5.691214e-03
3.400000000000000e+00	1.148735e-01	5.866297e-03
3.500000000000000e+00	1.168409e-01	6.041355e-03
3.600000000000000e+00	1.188266e-01	6.216381e-03
3.700000000000000e+00	1.208345e-01	6.391367e-03
3.800000000000000e+00	1.228691e-01	6.566305e-03
3.900000000000000e+00	1.249350e-01	6.741188e-03
4.000000000000000e+00	1.270374e-01	6.916005e-03
4.100000000000001e+00	1.291820e-01	7.090746e-03
4.200000000000000e+00	1.313750e-01	7.265402e-03
4.300000000000000e+00	1.336237e-01	7.439957e-03
4.400000000000000e+00	1.359362e-01	7.614399e-03
4.500000000000000e+00	1.383219e-01	7.788711e-03
4.600000000000001e+00	1.407918e-01	7.962871e-03
4.700000000000000e+00	1.433586e-01	8.136859e-03
4.800000000000001e+00	1.460380e-01	8.310646e-03
4.900000000000000e+00	1.488484e-01	8.484199e-03
5.000000000000000e+00	1.518127e-01	8.657477e-03
5.100000000000001e+00	1.549595e-01	8.830428e-03
5.200000000000000e+00	1.583252e-01	9.002989e-03
5.300000000000001e+00	1.619571e-01	9.175074e-03
5.400000000000000e+00	1.659204e-01	9.346571e-03
5.500000000000000e+00	1.702990e-01	9.517323e-03
5.600000000000001e+00	1.752190e-01	9.687109e-03
5.700000000000000e+00	1.808673e-01	9.855594e-03
5.800000000000001e+00	1.875414e-01	1.002225e-02
5.900000000000000e+00	1.957557e-01	1.018615e-02
6.000000000000000e+00	2.065039e-01	1.034553e-02
6.100000000000001e+00	2.220466e-01	1.049635e-02
6.200000000000000e+00	2.488046e-01	1.062713e-02
6.300000000000001e+00	3.045127e-01	1.070623e-02
6.400000000000000e+00	3.900503e-01	1.073205e-02
6.500000000000000e+00	4.808165e-01	1.074854e-02
6.600000000000001e+00	5.718662e-01	1.076452e-02
6.700000000000000e+00	6.629288e-01	1.078048e-02
6.800000000000001e+00	7.539920e-01	1.079644e-02
6.900000000000000e+00	8.450553e-01	1.081240e-02
7.000000000000000e+00	9.361186e-01	1.082836e-02
7.100000000000001e+00	1.027182e+00	1.084432e-02
7.200000000000000e+00	1.118245e+00	1.086028e-02
7.300000000000001e+00	1.209309e+00	1.087623e-02
7.400000000000000e+00	1.300372e+00	1.089219e-02
7.500000000000000e+00	1.391436e+00	1.090815e-02
7.600000000000001e+00	1.482499e+00	1.092411e-02
7.700000000000000e+00	1.573563e+00	1.094007e-02
7.800000000000001e+00	1.664626e+00	1.095602e-02
7.900000000000000e+00	1.755690e+00	1.097198e-02
8.000000000000000e+00	1.846753e+00	1.098794e-02
8.100000000000000e+00	1.937817e+00	1.100390e-02
8.200000000000001e+00	2.028881e+00	1.101986e-02
8.300000000000001e+00	2.119945e+00	1.103581e-02
8.400000000000000e+00	2.211008e+00	1.105177e-02
8.500000000000000e+00	2.302072e+00	1.106773e-02
8.600000000000000e+00	2.393136e+00	1.108369e-02
8.700000000000001e+00	2.484200e+00	1.109964e-02
8.800000000000001e+00	2.575263e+00	1.111560e-02
8.900000000000000e+00	2.666327e+00	1.113156e-02
9.000000000000000e+00	2.757391e+00	1.114752e-02
9.100000000000000e+00	2.848455e+00	1.116347e-02
9.200000000000001e+00	2.939519e+00	1.117943e-02
9.300000000000001e+00	3.030583e+00	1.119539e-02
9.400000000000000e+00	3.121647e+00	1.121134e-02
9.500000000000000e+00	3.212711e+00	1.122730e-02
9.600000000000001e+00	3.303775e+00	1.124326e-02
9.700000000000001e+00	3.394839e+00	1.125922e-02
9.800000000000001e+00	3.485903e+00	1.127517e-02
9.900000000000000e+00	3.576967e+00	1.129113e-02
1.000000000000000e+01	3.668031e+00	1.130709e-02
Step Information: Vbb=5  (Step: 26/26)
0.000000000000000e+00	5.483162e-03	-9.791360e-06
1.000000000000000e-01	1.697204e-02	1.482644e-04
2.000000000000000e-01	2.550053e-02	3.116069e-04
3.000000000000000e-01	3.231267e-02	4.780132e-04
4.000000000000000e-01	3.803790e-02	6.464004e-04
5.000000000000000e-01	4.295932e-02	8.161657e-04
6.000000000000001e-01	4.731894e-02	9.869410e-04
7.000000000000001e-01	5.125137e-02	1.158486e-03
8.000000000000000e-01	5.484688e-02	1.330634e-03
9.000000000000000e-01	5.817138e-02	1.503268e-03
1.000000000000000e+00	6.127394e-02	1.676298e-03
1.100000000000000e+00	6.419205e-02	1.849658e-03
1.200000000000000e+00	6.695495e-02	2.023295e-03
1.300000000000000e+00	6.958595e-02	2.197169e-03
1.400000000000000e+00	7.210392e-02	2.371243e-03
1.500000000000000e+00	7.452437e-02	2.545492e-03
1.600000000000000e+00	7.686026e-02	2.719893e-03
1.700000000000000e+00	7.912254e-02	2.894424e-03
1.800000000000000e+00	8.132052e-02	3.069071e-03
1.900000000000000e+00	8.346231e-02	3.243817e-03
2.000000000000000e+00	8.555493e-02	3.418652e-03
2.100000000000000e+00	8.760460e-02	3.593563e-03
2.200000000000000e+00	8.961687e-02	3.768541e-03
2.300000000000000e+00	9.159672e-02	3.943577e-03
2.400000000000000e+00	9.354864e-02	4.118663e-03
2.500000000000000e+00	9.547680e-02	4.293791e-03
2.600000000000000e+00	9.738503e-02	4.468956e-03
2.700000000000000e+00	9.927691e-02	4.644149e-03
2.800000000000000e+00	1.011558e-01	4.819365e-03
